tag	year	Title	Website	Status	motivation	type	shift locus	data shift	shift source	task	Annotator 1	Annotator 2	Notes															
liu-etal-2021-mulda	2021	{M}ul{DA}: A Multilingual Data Augmentation Framework for Low-Resource Cross-Lingual {NER}	https://aclanthology.org/2021.acl-long.453																									
guan-etal-2021-openmeva	2021	{O}pen{MEVA}: A Benchmark for Evaluating Open-ended Story Generation Metrics	https://aclanthology.org/2021.acl-long.500																									
liang-etal-2021-super	2021	Super Tickets in Pre-Trained Language Models: From Model Compression to Improving Generalization	https://aclanthology.org/2021.acl-long.510	Done	practical	across domain	pretrain-train	covariate	naturally occurring shifts	text classification	Tiago	Zhijing	In section 7, this paper evaluates how model performs when transfered across domains/datasets.															
sengupta-2020-datamafia	2020	{DATAMAFIA} at {WNUT}-2020 {T}ask 2: {A} {S}tudy of {P}re-trained {L}anguage {M}odels along with {R}egularization {T}echniques for {D}ownstream {T}asks	https://aclanthology.org/2020.wnut-1.51																									
chauhan-2020-neu	2020	{NEU} at {WNUT}-2020 Task 2: Data Augmentation To Tell {BERT} That Death Is Not Necessarily Informative	https://aclanthology.org/2020.wnut-1.64																									
cerda-mardini-etal-2020-translating	2020	Translating Natural Language Instructions for Behavioral Robot Navigation with a Multi-Head Attention Mechanism	https://aclanthology.org/2020.winlp-1.24																									
mccoy-etal-2020-syntax	2020	Does Syntax Need to Grow on Trees? Sources of Hierarchical Inductive Bias in Sequence-to-Sequence Networks	https://aclanthology.org/2020.tacl-1.9	Done	cognitive	structural	train-test	covariate	generated shifts	seq2seq synthetic	Tiago	Huygaa																
tu-etal-2020-empirical	2020	An Empirical Study on Robustness to Spurious Correlations using Pre-trained Language Models	https://aclanthology.org/2020.tacl-1.40	Done	practical	robustness	all	double	generated shifts	NLI	Yanai	Dieuwke	Experiment to evaluate how well different pretrained models generise to HANS. Because there is both a label shift from pretraining to finetuning that the authors investigate (there are different models compared), and there is also a covariate shift in the finetuning stage, this entry is marked "double shift", with locus "all"															
tu-etal-2020-empirical	2020	An Empirical Study on Robustness to Spurious Correlations using Pre-trained Language Models	https://aclanthology.org/2020.tacl-1.40	Done	practical	robustness	all	double	generated shifts	paraphrase detection	Yanai	Dieuwke	Experiment to evaluate how well different pretrained models generise to PAWS. Because there is both a label shift from pretraining to finetuning that the authors investigate (there are different models compared), and there is also a covariate shift in the finetuning stage, this entry is marked "double shift", with locus "all"															
bartolo-etal-2020-beat	2020	Beat the {AI}: Investigating Adversarial Human Annotation for Reading Comprehension	https://aclanthology.org/2020.tacl-1.43	First check done	practical	robustness	finetune-train/test	covariate	natural data splits	reading comprehension	Huygaa		Table 7. 															
kobayashi-etal-2020-efficient	2020	Efficient Estimation of Influence of a Training Instance	https://aclanthology.org/2020.sustainlp-1.6																									
mishra-sachdeva-2020-need	2020	Do We Need to Create Big Datasets to Learn a Task?	https://aclanthology.org/2020.sustainlp-1.23																									
ravichander-etal-2020-systematicity	2020	On the Systematicity of Probing Contextualized Word Representations: The Case of Hypernymy in {BERT}	https://aclanthology.org/2020.starsem-1.10	Done	intrinsic	structural	pretrain-test	covariate	generated shifts	language modelling	Yanai	Dieuwke																
chen-etal-2020-reading	2020	Reading the Manual: Event Extraction as Definition Comprehension	https://aclanthology.org/2020.spnlp-1.9																									
vylomova-etal-2020-sigmorphon	2020	{SIGMORPHON} 2020 Shared Task 0: Typologically Diverse Morphological Inflection	https://aclanthology.org/2020.sigmorphon-1.1	Done	cognitive	structural	train-test	covariate	naturally occurring shifts	morphological inflection	Huygaa	Tiago																
jhunjhunwala-etal-2020-multi	2020	Multi-Action Dialog Policy Learning with Interactive Human Teaching	https://aclanthology.org/2020.sigdial-1.36																									
mahurkar-patil-2020-lrg	2020	{LRG} at {S}em{E}val-2020 Task 7: Assessing the Ability of {BERT} and Derivative Models to Perform Short-Edits Based Humor Grading	https://aclanthology.org/2020.semeval-1.108																									
pedersen-2020-duluth	2020	{D}uluth at {S}em{E}val-2020 Task 12: Offensive Tweet Identification in {E}nglish with Logistic Regression	https://aclanthology.org/2020.semeval-1.255	Flag for further review							Leila		I do not think this paper is relevant. It states that the rekeased gold data for the competition has noise in the labels and that is why powerfull methods learnin g anomalies might not generalize well. 															
cengiz-yuret-2020-joint	2020	Joint Training with Semantic Role Labeling for Better Generalization in Natural Language Inference	https://aclanthology.org/2020.repl4nlp-1.11																									
ek-etal-2020-punctuation	2020	How does Punctuation Affect Neural Models in Natural Language Inference	https://aclanthology.org/2020.pam-1.15	Done	practical	robustness	finetune-train/test	covariate	generated shifts	NLI	Tiago	Zhijing																
gao-etal-2020-machine	2020	From Machine Reading Comprehension to Dialogue State Tracking: Bridging the Gap	https://aclanthology.org/2020.nlp4convai-1.10																									
cruz-etal-2020-localization	2020	Localization of Fake News Detection via Multitask Transfer Learning	https://aclanthology.org/2020.lrec-1.316																									
ahamad-etal-2020-accentdb	2020	{A}ccent{DB}: A Database of Non-Native {E}nglish Accents to Assist Neural Speech Recognition	https://aclanthology.org/2020.lrec-1.659																									
chowdhury-etal-2020-multi	2020	A Multi-Platform {A}rabic News Comment Dataset for Offensive Language Detection	https://aclanthology.org/2020.lrec-1.761																									
grivas-etal-2020-cute	2020	Not a cute stroke: Analysis of Rule- and Neural Network-based Information Extraction Systems for Brain Radiology Reports	https://aclanthology.org/2020.louhi-1.4																									
huber-etal-2020-supervised	2020	Supervised Adaptation of Sequence-to-Sequence Speech Recognition Systems using Batch-Weighting	https://aclanthology.org/2020.lifelongnlp-1.2																									
bandyopadhyay-zhao-2020-natural	2020	Natural Language Response Generation from {SQL} with Generalization and Back-translation	https://aclanthology.org/2020.intexsempar-1.6	Done	practical	compositional	pretrain-test	covariate	fully generated/selected	NLG	Rita	Huygaa																
huang-etal-2020-counterfactually	2020	Counterfactually-Augmented {SNLI} Training Data Does Not Yield Better Generalization Than Unaugmented Data	https://aclanthology.org/2020.insights-1.13																									
kale-rastogi-2020-text	2020	Text-to-Text Pre-Training for Data-to-Text Tasks	https://aclanthology.org/2020.inlg-1.14																									
du-etal-2020-schema	2020	Schema-Guided Natural Language Generation	https://aclanthology.org/2020.inlg-1.35																									
peng-etal-2020-shot	2020	Few-shot Natural Language Generation for Task-Oriented Dialog	https://aclanthology.org/2020.findings-emnlp.17	Done	practical	across domain	pretrain-train	full	naturally occurring shifts	dialogue	Leila	Koustuv	They use a pre-traine LM (GPT2) and further pre-train it on huge labelled dialogue state data, then finetune with little samples and test on a dataset they collect															
li-etal-2020-event	2020	Event Extraction as Multi-turn Question Answering	https://aclanthology.org/2020.findings-emnlp.73																									
wu-etal-2020-improving	2020	Improving {QA} Generalization by Concurrent Modeling of Multiple Biases	https://aclanthology.org/2020.findings-emnlp.74																									
yang-etal-2020-generative	2020	Generative Data Augmentation for Commonsense Reasoning	https://aclanthology.org/2020.findings-emnlp.90	Flag for further review	practical	robustness	finetune-train/test	covariate	generated shifts	question answering	Leila	Koustuv																
welbl-etal-2020-undersensitivity	2020	Undersensitivity in Neural Reading Comprehension	https://aclanthology.org/2020.findings-emnlp.103																									
gardner-etal-2020-evaluating	2020	Evaluating Models{'} Local Decision Boundaries via Contrast Sets	https://aclanthology.org/2020.findings-emnlp.117	Done	intrinsic	robustness	finetune-train/test	covariate	generated shifts	NLI	Yanai	Verna																
gardner-etal-2020-evaluating	2020	Evaluating Models{'} Local Decision Boundaries via Contrast Sets	https://aclanthology.org/2020.findings-emnlp.117	Done	intrinsic	robustness	finetune-train/test	covariate	generated shifts	sentiment analysis	Yanai	Verna																
gardner-etal-2020-evaluating	2020	Evaluating Models{'} Local Decision Boundaries via Contrast Sets	https://aclanthology.org/2020.findings-emnlp.117	Done	intrinsic	robustness	finetune-train/test	covariate	generated shifts	question answering	Yanai	Verna																
ye-etal-2020-teaching	2020	Teaching Machine Comprehension with Compositional Explanations	https://aclanthology.org/2020.findings-emnlp.145																									
roman-roman-etal-2020-rmm	2020	{RMM}: A Recursive Mental Model for Dialogue Navigation	https://aclanthology.org/2020.findings-emnlp.157																									
lin-etal-2020-commongen	2020	{C}ommon{G}en: A Constrained Text Generation Challenge for Generative Commonsense Reasoning	https://aclanthology.org/2020.findings-emnlp.165	Flag for further review	practical	across task	finetune-train/test	full	naturally occurring shifts	question answering	Leila	Koustuv	They investigate how finetuned/trained models on comonGen can improve QA															
